Smiles,SPS,nSPS
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,191,10.052631578947368
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,149,11.461538461538462
Clc1cc(C(Cl)(Cl)Cl)cc(OCc2ccco2)n1,208,11.555555555555555
CCCCc1c(OS(=O)(=O)N(C)C)nc(=NCC)[nH]c1C,246,11.714285714285714
CCC(Nc1ncnc(C)c1Cl)c1ccc(OC(F)F)cc1,270,12.272727272727273
CCCCc1c(C)nc(N(C)C)nc1O,156,10.4
CCCCc1c(O)nc(=NCC)[nH]c1C,155,10.333333333333334
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,299,13.590909090909092
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,218,11.473684210526315
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,299,13.590909090909092
OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,299,13.590909090909092
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,249,14.647058823529411
CC#Cc1cc(C)nc(Nc2ccccc2)n1,158,9.294117647058824
Cc1cc(C)nc(Nc2ccccc2)n1,150,10.0
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,244,16.266666666666666
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,149,9.933333333333334
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,277,15.38888888888889
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,274,17.125
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,174,10.235294117647058
CC(=O)c1ccc(O)c2ncccc12,145,10.357142857142858
CC1(C)N=C(c2cnc3ccccc3c2)c2ccccc2C1(F)F,434,18.083333333333332
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,215,10.75
CC(=O)Oc1c(C)c(C)nc2c(F)cc(C(C)(C)C)cc12,247,11.761904761904763
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,232,19.333333333333332
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,222,15.857142857142858
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,206,10.3
Cc1ccc2nc3sc(=O)sc3nc2c1,169,11.266666666666667
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,152,10.857142857142858
S=c1sc2nc3ccccc3nc2s1,156,11.142857142857142
CCOc1nc(C(Cl)(Cl)Cl)ns1,140,11.666666666666666
CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2cccs2)s1,245,11.666666666666666
CCCCCCCCn1sccc1=O,149,10.642857142857142
COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1F,450,16.071428571428573
CN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(Cl)cc1,380,15.833333333333334
CCSC(O)=NCCCN(C)C,124,10.333333333333334
Clc1nc(Cl)[nH]c(=Nc2ccccc2Cl)n1,163,10.1875
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,352,14.08
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,339,12.107142857142858
CCCCn1cnnc1,89,9.88888888888889
CCCCCCCCc1c(CC)nc2ncnn2c1N,226,11.3
OC(=Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,337,14.652173913043478
O=C(S)c1cccc2nnsc12,125,10.416666666666666
O=S1CCON=C1c1cc2ccccc2s1,328,20.5
N#CCCC(Br)(C#N)CBr,148,14.8
CC(=O)c1c(O)oc(C)cc1=O,118,9.833333333333334
Cc1c(Cl)cc(-c2ccc(O)nn2)cc1Cl,167,10.4375
CCOC(=O)OC(=O)OCC,94,8.545454545454545
Cn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,210,11.666666666666666
CCSS(=O)(=O)CC,94,11.75
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,380,19.0
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,90,9.0
CC(=Cc1ccc(SC#N)cc1)[N+](=O)[O-],136,9.066666666666666
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,222,10.571428571428571
CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,274,10.96
Oc1ccccc1-c1ccccc1,128,9.846153846153847
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,198,14.142857142857142
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,409,19.476190476190474
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,232,10.08695652173913
CCCOc1nc2ccc(I)cc2c(=O)n1CCC,207,10.894736842105264
O=C1CCc2cccc3c2N1CC3,248,19.076923076923077
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,714,34.0
CCCCCS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],225,11.25
CCS(=O)c1sc(C#N)c(Cl)c1C#N,164,11.714285714285714
Cc1cccc2sc3nncn3c12,149,11.461538461538462
